Alcaldía,Polígono ,Colonia ,Año,Mes,Ingreso por Estacionamiento en Vía Pública ,Contraprestación 30%                                (F)             ,Ingreso por Retiro de Candado Inmovilizador,70% Inmovilizador           (H),Pago al GCDMX       (F-H)
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2013,Septiembre,1360766.0,408229.8,0.0,0.0,408229.8
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2013,Septiembre,1368847.0,410654.1,0.0,0.0,410654.1
Miguel Hidalgo,Polanco -Anzures,Los Morales,2013,Septiembre,532216.0,159664.8,0.0,0.0,159664.8
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2013,Septiembre,106310.0,31893.0,0.0,0.0,31893.0
Cuauhtémoc,Roma Hipódromo,Hipódromo I,2013,Septiembre,1275025.0,382507.5,0.0,0.0,382507.5
Cuauhtémoc,Roma Hipódromo,Hipódromo II,2013,Septiembre,1033391.0,310017.3,0.0,0.0,310017.3
Miguel Hidalgo,Polanco -Anzures,Los Morales,2013,Octubre,609616.0,182884.8,0.0,0.0,182884.8
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2013,Octubre,500636.0,150190.8,0.0,0.0,150190.8
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2013,Diciembre,251767.0,75530.1,0.0,0.0,75530.1
Cuauhtémoc,Roma Hipódromo,Roma I,2013,Diciembre,1722788.0,516836.4,0.0,0.0,516836.4
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2014,Enero,274443.0,82332.9,0.0,0.0,82332.9
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2014,Febrero,1961984.0,588595.2,0.0,0.0,588595.2
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2014,Febrero,2291501.0,687450.3,0.0,0.0,687450.3
Cuauhtémoc,Roma Hipódromo,Roma II,2014,Febrero,1416286.0,424885.8,0.0,0.0,424885.8
Cuauhtémoc,Roma Hipódromo,Hipódromo II,2014,Febrero,1046789.0,314036.7,0.0,0.0,314036.7
Miguel Hidalgo,Polanco -Anzures,Palmitas,2014,Marzo,463813.0,139143.9,0.0,0.0,139143.9
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Marzo,124149.0,37244.7,0.0,0.0,37244.7
Miguel Hidalgo,Polanco -Anzures,Anzures,2014,Marzo,1306991.0,392097.3,0.0,0.0,392097.3
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2014,Abril,1496929.0,449078.7,0.0,0.0,449078.7
Cuauhtémoc,Roma Hipódromo,Roma II,2014,Abril,1500182.0,450054.6,0.0,0.0,450054.6
Cuauhtémoc,Roma Hipódromo,Hipódromo II,2014,Abril,1130091.0,339027.3,0.0,0.0,339027.3
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2014,Mayo,1709168.0,512750.4,0.0,0.0,512750.4
Miguel Hidalgo,Polanco -Anzures,Palmitas,2014,Mayo,492825.0,147847.5,0.0,0.0,147847.5
Miguel Hidalgo,Polanco -Anzures,Los Morales,2014,Mayo,589337.0,176801.1,0.0,0.0,176801.1
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Mayo,125594.0,37678.2,0.0,0.0,37678.2
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Junio,127723.0,38316.9,0.0,0.0,38316.9
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2014,Junio,1291806.0,387541.8,0.0,0.0,387541.8
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2014,Julio,83573.0,25071.9,0.0,0.0,25071.9
Miguel Hidalgo,Polanco -Anzures,Los Morales,2014,Julio,664710.0,199413.0,0.0,0.0,199413.0
Alvaro Obregón,Florida,Florida,2014,Agosto,554028.0,166208.4,0.0,0.0,166208.4
Benito Juárez,Benito Juárez Sur,Noche Buena,2014,Agosto,184863.0,55458.9,0.0,0.0,55458.9
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2014,Agosto,130454.0,39136.2,0.0,0.0,39136.2
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Noviembre,89683.0,26904.9,0.0,0.0,26904.9
Cuauhtémoc,Roma - Hipódromo,Roma II,2014,Noviembre,2188074.0,656422.2,0.0,0.0,656422.2
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2014,Diciembre,740196.0,222058.8,0.0,0.0,222058.8
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2014,Diciembre,1630900.0,489270.0,0.0,0.0,489270.0
Miguel Hidalgo,Polanco -Anzures,Palmitas,2014,Diciembre,349040.0,104712.0,0.0,0.0,104712.0
Miguel Hidalgo,Polanco -Anzures,Anzures,2014,Diciembre,1353542.0,406062.6,0.0,0.0,406062.6
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2014,Diciembre,1731844.0,519553.2,0.0,0.0,519553.2
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2014,Diciembre,342689.0,102806.7,43927.0,30748.9,72057.8
Benito Juárez,Benito Juárez Norte,Napoles,2014,Diciembre,1097075.0,329122.5,87048.0,60933.6,268188.9
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2015,Enero,709165.517241,212749.655172,0.0,0.0,212749.655172
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2015,Enero,94615.5172414,28384.6551724,0.0,0.0,28384.6551724
Miguel Hidalgo,Polanco -Anzures,Los Morales,2015,Enero,602209.482759,180662.844828,0.0,0.0,180662.844828
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2015,Enero,255330.172414,76599.0517241,0.0,0.0,76599.0517241
Cuauhtémoc,Roma - Hipódromo,Roma II,2015,Enero,2414407.75862,724322.327586,0.0,0.0,724322.327586
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2015,Enero,2176445.68966,652933.706897,0.0,0.0,652933.706897
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2015,Enero,1092071.0,327621.3,0.0,0.0,327621.3
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2015,Enero,481367.0,144410.1,77515.0,54260.5,90149.6
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2015,Febrero,674433.0,202329.9,0.0,0.0,202329.9
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2015,Febrero,2621256.0,786376.8,0.0,0.0,786376.8
Cuauhtémoc,Roma - Hipódromo,Roma II,2015,Febrero,2364903.0,709470.9,0.0,0.0,709470.9
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2015,Febrero,1755894.0,526768.2,0.0,0.0,526768.2
Benito Juárez,Benito Juárez Sur,Noche Buena,2015,Febrero,355376.0,106612.8,56146.0,39302.2,67310.6
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2015,Febrero,493021.0,147906.3,104959.5,73471.65,74434.65
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2015,Marzo,1703867.0,511160.1,0.0,0.0,511160.1
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2015,Marzo,2196628.0,658988.4,0.0,0.0,658988.4
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2015,Marzo,1791256.0,537376.8,0.0,0.0,537376.8
Miguel Hidalgo,Polanco -Anzures,Palmitas,2015,Marzo,394938.0,118481.4,0.0,0.0,118481.4
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2015,Marzo,468608.0,140582.4,0.0,0.0,140582.4
Cuauhtémoc,Roma - Hipódromo,Roma I,2015,Marzo,2595075.0,778522.5,0.0,0.0,778522.5
Benito Juárez,Benito Juárez Sur,Noche Buena,2015,Marzo,401558.0,120467.4,79610.0,55727.0,64740.4
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2015,Marzo,522335.0,156700.5,105378.5,73764.95,82935.55
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2015,Marzo,549161.0,164748.3,116272.5,81390.75,83357.55
Benito Juárez,Benito Juárez Norte,Napoles,2015,Marzo,1688368.0,506510.4,303984.5,212789.15,293721.25
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2015,Abril,2253081.0,675924.3,0.0,0.0,675924.3
Miguel Hidalgo,Polanco -Anzures,Los Morales,2015,Abril,592242.0,177672.6,0.0,0.0,177672.6
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2015,Abril,130208.0,39062.4,0.0,0.0,39062.4
Miguel Hidalgo,Polanco -Anzures,Anzures,2015,Abril,1474036.0,442210.8,0.0,0.0,442210.8
Alvaro Obregón,Florida,Florida,2015,Abril,611329.0,183398.7,0.0,0.0,183398.7
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2015,Abril,316161.0,94848.3,67249.5,47074.65,47773.65
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2015,Abril,222255.0,66676.5,41900.0,29330.0,37346.5
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2015,Abril,536209.0,160862.7,117948.5,82563.95,78298.75
Miguel Hidalgo,Polanco -Anzures,Palmitas,2015,Mayo,368391.0,110517.3,0.0,0.0,110517.3
Miguel Hidalgo,Polanco -Anzures,Los Morales,2015,Mayo,576198.0,172859.4,0.0,0.0,172859.4
Miguel Hidalgo,Polanco -Anzures,Anzures,2015,Mayo,1474505.0,442351.5,0.0,0.0,442351.5
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2015,Mayo,2689523.0,806856.9,0.0,0.0,806856.9
Benito Juárez,Benito Juárez Sur,Noche Buena,2015,Mayo,396618.0,118985.4,86942.5,60859.75,58125.65
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2015,Mayo,489096.0,146728.8,95113.0,66579.1,80149.7
Benito Juárez,Benito Juárez Norte,Napoles,2015,Mayo,1647166.0,494149.8,416486.0,291540.2,202609.6
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2015,Junio,1820241.0,546072.3,0.0,0.0,546072.3
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2015,Junio,2363516.0,709054.8,0.0,0.0,709054.8
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2015,Junio,1946364.0,583909.2,0.0,0.0,583909.2
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2015,Junio,107632.0,32289.6,0.0,0.0,32289.6
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2015,Junio,272375.0,81712.5,0.0,0.0,81712.5
Miguel Hidalgo,Polanco -Anzures,Anzures,2015,Junio,1576808.0,473042.4,0.0,0.0,473042.4
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2015,Junio,616959.0,185087.7,0.0,0.0,185087.7
Alvaro Obregón,Florida,Florida,2015,Junio,744964.0,223489.2,0.0,0.0,223489.2
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2015,Junio,246931.0,74079.3,60964.5,42675.15,31404.15
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2015,Julio,1882101.0,564630.3,0.0,0.0,564630.3
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2015,Julio,1984669.0,595400.7,0.0,0.0,595400.7
Miguel Hidalgo,Polanco -Anzures,Los Morales,2015,Julio,675414.0,202624.2,0.0,0.0,202624.2
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2015,Julio,145785.0,43735.5,0.0,0.0,43735.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2015,Julio,221178.0,66353.4,0.0,0.0,66353.4
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2015,Julio,2736261.0,820878.3,0.0,0.0,820878.3
Alvaro Obregón,Florida,Florida,2015,Julio,711078.0,213323.4,0.0,0.0,213323.4
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2015,Julio,1398062.0,419418.6,81495.5,57046.85,362371.75
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2015,Agosto,96211.0,28863.3,0.0,0.0,28863.3
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2015,Agosto,228635.0,68590.5,0.0,0.0,68590.5
Miguel Hidalgo,Polanco -Anzures,Anzures,2015,Agosto,1466669.0,440000.7,0.0,0.0,440000.7
Cuauhtémoc,Roma - Hipódromo,Roma I,2015,Agosto,2865922.0,859776.6,0.0,0.0,859776.6
Alvaro Obregón,Florida,Florida,2015,Agosto,669543.0,200862.9,0.0,0.0,200862.9
Benito Juárez,Benito Juárez Sur,Noche Buena,2015,Agosto,444963.0,133488.9,86314.0,60419.8,73069.1
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2015,Septiembre,765659.0,229697.7,0.0,0.0,229697.7
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2015,Septiembre,1713174.0,513952.2,0.0,0.0,513952.2
Miguel Hidalgo,Polanco -Anzures,Palmitas,2015,Septiembre,396438.0,118931.4,0.0,0.0,118931.4
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2015,Septiembre,99491.0,29847.3,0.0,0.0,29847.3
Miguel Hidalgo,Polanco -Anzures,Anzures,2015,Septiembre,1444342.0,433302.6,0.0,0.0,433302.6
Cuauhtémoc,Roma - Hipódromo,Roma I,2015,Septiembre,2696554.0,808966.2,0.0,0.0,808966.2
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2015,Septiembre,2148615.0,644584.5,0.0,0.0,644584.5
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2015,Septiembre,326638.0,97991.4,42109.5,29476.65,68514.75
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2015,Septiembre,252743.0,75822.9,47347.0,33142.9,42680.0
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2015,Septiembre,1348643.0,404592.9,181427.0,126998.9,277594.0
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2015,Septiembre,584374.0,175312.2,75420.0,52794.0,122518.2
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2015,Octubre,102917.0,30875.1,0.0,0.0,30875.1
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2015,Octubre,632628.0,189788.4,0.0,0.0,189788.4
Cuauhtémoc,Roma - Hipódromo,Roma I,2015,Octubre,3026722.0,908016.6,0.0,0.0,908016.6
Cuauhtémoc,Roma - Hipódromo,Roma II,2015,Octubre,2841554.0,852466.2,0.0,0.0,852466.2
Alvaro Obregón,Florida,Florida,2015,Octubre,742884.0,222865.2,0.0,0.0,222865.2
Benito Juárez,Benito Juárez Sur,Noche Buena,2015,Octubre,458087.0,137426.1,90713.5,63499.45,73926.65
