Red Manual
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.cdmx.gob.mx
timeStamp:,1989/01/08 al 2017/10/28		
average_interval: 001d
Date,cve_station,cve_parameter,value,unit
10/03/1990,TLA,PbPST,1.178,2
10/03/1990,XAL,PbPST,1.158,2
10/03/1990,MCM,PbPST,0.876,2
10/03/1990,FAN,PbPST,0.709,2
10/03/1990,TEC,PbPST,1.242,2
10/03/1990,CFE,PbPST,1.074,2
16/03/1990,CES,PbPST,0.712,2
16/03/1990,PED,PbPST,0.495,2
16/03/1990,TLA,PbPST,1.239,2
16/03/1990,XAL,PbPST,2.886,2
16/03/1990,MCM,PbPST,0.822,2
16/03/1990,FAN,PbPST,0.847,2
16/03/1990,TEC,PbPST,1.39,2
16/03/1990,CFE,PbPST,0.391,2
22/03/1990,CES,PbPST,1.064,2
22/03/1990,MER,PbPST,1.111,2
22/03/1990,PED,PbPST,0.711,2
22/03/1990,TLA,PbPST,1.332,2
22/03/1990,XAL,PbPST,2.119,2
22/03/1990,MCM,PbPST,0.987,2
22/03/1990,FAN,PbPST,1.05,2
22/03/1990,TEC,PbPST,1.286,2
22/03/1990,CFE,PbPST,1.187,2
28/03/1990,CES,PbPST,1.064,2
28/03/1990,MER,PbPST,1.423,2
28/03/1990,PED,PbPST,0.774,2
28/03/1990,TLA,PbPST,1.73,2
28/03/1990,XAL,PbPST,5.216,2
28/03/1990,MCM,PbPST,1.333,2
28/03/1990,FAN,PbPST,0.854,2
28/03/1990,TEC,PbPST,2.377,2
28/03/1990,CFE,PbPST,1.422,2
03/04/1990,CES,PbPST,0.8,2
03/04/1990,MER,PbPST,1.06,2
03/04/1990,PED,PbPST,0.53,2
03/04/1990,TLA,PbPST,0.97,2
03/04/1990,XAL,PbPST,4.23,2
03/04/1990,MCM,PbPST,0.94,2
03/04/1990,FAN,PbPST,0.71,2
03/04/1990,TEC,PbPST,1.31,2
03/04/1990,CFE,PbPST,0.88,2
09/04/1990,MER,PbPST,0.995,2
09/04/1990,PED,PbPST,0.681,2
09/04/1990,TLA,PbPST,1.225,2
09/04/1990,XAL,PbPST,2.611,2
09/04/1990,MCM,PbPST,1.178,2
09/04/1990,FAN,PbPST,0.928,2
09/04/1990,TEC,PbPST,1.207,2
15/04/1990,MER,PbPST,0.535,2
15/04/1990,PED,PbPST,0.289,2
15/04/1990,TLA,PbPST,0.423,2
15/04/1990,XAL,PbPST,0.507,2
15/04/1990,MCM,PbPST,0.497,2
15/04/1990,FAN,PbPST,0.431,2
15/04/1990,CFE,PbPST,0.434,2
21/04/1990,MER,PbPST,1.056,2
21/04/1990,PED,PbPST,0.648,2
21/04/1990,TLA,PbPST,0.88,2
21/04/1990,XAL,PbPST,2.736,2
21/04/1990,MCM,PbPST,0.814,2
21/04/1990,FAN,PbPST,0.925,2
21/04/1990,TEC,PbPST,1.631,2
21/04/1990,CFE,PbPST,0.659,2
27/04/1990,CES,PbPST,1.12,2
27/04/1990,MER,PbPST,1.32,2
27/04/1990,PED,PbPST,0.76,2
27/04/1990,TLA,PbPST,1.03,2
27/04/1990,XAL,PbPST,1.61,2
27/04/1990,MCM,PbPST,1.06,2
27/04/1990,FAN,PbPST,1.12,2
27/04/1990,TEC,PbPST,1.33,2
27/04/1990,CFE,PbPST,1.15,2
03/05/1990,CES,PbPST,0.9,2
03/05/1990,MER,PbPST,1.136,2
03/05/1990,PED,PbPST,0.68,2
03/05/1990,TLA,PbPST,0.93,2
03/05/1990,XAL,PbPST,3.79,2
03/05/1990,MCM,PbPST,1.28,2
03/05/1990,FAN,PbPST,0.84,2
03/05/1990,TEC,PbPST,1.52,2
03/05/1990,CFE,PbPST,0.92,2
09/05/1990,CES,PbPST,0.933,2
09/05/1990,MER,PbPST,0.915,2
09/05/1990,PED,PbPST,1.071,2
09/05/1990,TLA,PbPST,1.168,2
09/05/1990,XAL,PbPST,2.412,2
09/05/1990,MCM,PbPST,0.883,2
09/05/1990,FAN,PbPST,1.013,2
09/05/1990,TEC,PbPST,0.998,2
09/05/1990,CFE,PbPST,1.219,2
15/05/1990,CES,PbPST,0.867,2
15/05/1990,MER,PbPST,1.016,2
15/05/1990,PED,PbPST,0.461,2
15/05/1990,TLA,PbPST,0.921,2
15/05/1990,XAL,PbPST,2.42,2
15/05/1990,MCM,PbPST,0.754,2
15/05/1990,FAN,PbPST,0.692,2
15/05/1990,TEC,PbPST,0.967,2
15/05/1990,CFE,PbPST,0.816,2
21/05/1990,CES,PbPST,0.978,2
21/05/1990,MER,PbPST,1.337,2
21/05/1990,PED,PbPST,0.787,2
21/05/1990,TLA,PbPST,1.395,2
21/05/1990,XAL,PbPST,1.602,2
21/05/1990,MCM,PbPST,1.155,2
21/05/1990,FAN,PbPST,1.603,2
21/05/1990,TEC,PbPST,0.88,2
21/05/1990,CFE,PbPST,1.02,2
27/05/1990,CES,PbPST,0.865,2
27/05/1990,MER,PbPST,1.067,2
27/05/1990,PED,PbPST,0.515,2
27/05/1990,TLA,PbPST,0.775,2
27/05/1990,XAL,PbPST,1.558,2
27/05/1990,MCM,PbPST,0.877,2
27/05/1990,FAN,PbPST,1.009,2
27/05/1990,TEC,PbPST,1.675,2
27/05/1990,CFE,PbPST,0.782,2
02/06/1990,CES,PbPST,0.85,2
02/06/1990,MER,PbPST,0.88,2
02/06/1990,PED,PbPST,0.44,2
02/06/1990,TLA,PbPST,0.49,2
02/06/1990,XAL,PbPST,1.24,2
02/06/1990,MCM,PbPST,0.73,2
02/06/1990,FAN,PbPST,0.46,2
02/06/1990,TEC,PbPST,0.82,2
02/06/1990,CFE,PbPST,0.63,2
08/06/1990,CES,PbPST,0.99,2
08/06/1990,MER,PbPST,1.08,2
08/06/1990,PED,PbPST,0.62,2
08/06/1990,TLA,PbPST,0.95,2
08/06/1990,XAL,PbPST,2.29,2
08/06/1990,MCM,PbPST,0.99,2
08/06/1990,FAN,PbPST,0.65,2
08/06/1990,TEC,PbPST,0.65,2
08/06/1990,CFE,PbPST,0.44,2
14/06/1990,CES,PbPST,0.99,2
14/06/1990,PED,PbPST,0.78,2
14/06/1990,TLA,PbPST,0.85,2
14/06/1990,XAL,PbPST,2.39,2
14/06/1990,MCM,PbPST,1.39,2
14/06/1990,FAN,PbPST,1.12,2
14/06/1990,TEC,PbPST,1.53,2
14/06/1990,CFE,PbPST,0.82,2
20/06/1990,CES,PbPST,1.07,2
20/06/1990,MER,PbPST,1.37,2
20/06/1990,PED,PbPST,0.65,2
20/06/1990,TLA,PbPST,1.65,2
20/06/1990,XAL,PbPST,2.43,2
20/06/1990,MCM,PbPST,1.45,2
20/06/1990,FAN,PbPST,0.94,2
20/06/1990,TEC,PbPST,1.01,2
20/06/1990,CFE,PbPST,0.89,2
26/06/1990,CES,PbPST,1.18,2
26/06/1990,MER,PbPST,1.19,2
26/06/1990,PED,PbPST,0.41,2
26/06/1990,TLA,PbPST,0.64,2
26/06/1990,XAL,PbPST,3.17,2
26/06/1990,MCM,PbPST,1.12,2
26/06/1990,FAN,PbPST,0.63,2
26/06/1990,TEC,PbPST,1.19,2
26/06/1990,CFE,PbPST,0.63,2
02/07/1990,CES,PbPST,0.91,2
02/07/1990,MER,PbPST,1.3,2
02/07/1990,PED,PbPST,0.84,2
02/07/1990,TLA,PbPST,1.31,2
02/07/1990,XAL,PbPST,1.33,2
02/07/1990,MCM,PbPST,1.08,2
02/07/1990,FAN,PbPST,0.79,2
02/07/1990,TEC,PbPST,1.11,2
02/07/1990,CFE,PbPST,1.43,2
08/07/1990,CES,PbPST,1.22,2
08/07/1990,MER,PbPST,1.14,2
08/07/1990,PED,PbPST,1.74,2
08/07/1990,TLA,PbPST,1.92,2
08/07/1990,XAL,PbPST,1.45,2
08/07/1990,MCM,PbPST,1.54,2
08/07/1990,FAN,PbPST,1.18,2
08/07/1990,TEC,PbPST,1.08,2
08/07/1990,CFE,PbPST,1.58,2
14/07/1990,CES,PbPST,1.079,2
14/07/1990,MER,PbPST,0.939,2
14/07/1990,PED,PbPST,0.54,2
14/07/1990,TLA,PbPST,1.118,2
14/07/1990,XAL,PbPST,3.119,2
14/07/1990,MCM,PbPST,0.836,2
14/07/1990,FAN,PbPST,0.543,2
14/07/1990,TEC,PbPST,0.95,2
14/07/1990,CFE,PbPST,0.983,2
20/07/1990,CES,PbPST,0.641,2
20/07/1990,MER,PbPST,1.121,2
20/07/1990,TLA,PbPST,0.739,2
20/07/1990,XAL,PbPST,3.583,2
20/07/1990,MCM,PbPST,0.563,2
20/07/1990,FAN,PbPST,1.023,2
20/07/1990,TEC,PbPST,1.06,2
20/07/1990,CFE,PbPST,0.669,2
26/07/1990,CES,PbPST,0.906,2
26/07/1990,MER,PbPST,1.079,2
26/07/1990,PED,PbPST,0.614,2
26/07/1990,TLA,PbPST,0.618,2
26/07/1990,XAL,PbPST,1.725,2
26/07/1990,MCM,PbPST,0.86,2
26/07/1990,FAN,PbPST,0.7,2
26/07/1990,TEC,PbPST,0.914,2
26/07/1990,CFE,PbPST,0.682,2
01/08/1990,CES,PbPST,0.834,2
01/08/1990,MER,PbPST,1.592,2
01/08/1990,PED,PbPST,0.806,2
01/08/1990,TLA,PbPST,1.054,2
01/08/1990,XAL,PbPST,3.189,2
01/08/1990,MCM,PbPST,1.51,2
01/08/1990,FAN,PbPST,0.749,2
01/08/1990,TEC,PbPST,1.543,2
01/08/1990,CFE,PbPST,0.811,2
07/08/1990,CES,PbPST,0.61,2
07/08/1990,MER,PbPST,1.11,2
07/08/1990,PED,PbPST,0.52,2
07/08/1990,TLA,PbPST,0.42,2
07/08/1990,XAL,PbPST,1.57,2
07/08/1990,MCM,PbPST,0.78,2
07/08/1990,FAN,PbPST,0.53,2
07/08/1990,TEC,PbPST,0.92,2
07/08/1990,CFE,PbPST,0.57,2
25/08/1990,CES,PbPST,0.829,2
25/08/1990,MER,PbPST,0.886,2
25/08/1990,PED,PbPST,0.75,2
25/08/1990,TLA,PbPST,1.013,2
25/08/1990,XAL,PbPST,1.555,2
25/08/1990,MCM,PbPST,0.725,2
25/08/1990,FAN,PbPST,0.696,2
25/08/1990,TEC,PbPST,1.01,2
25/08/1990,CFE,PbPST,1.034,2
31/08/1990,CES,PbPST,1.164,2
31/08/1990,MER,PbPST,1.693,2
31/08/1990,TLA,PbPST,1.282,2
31/08/1990,XAL,PbPST,2.052,2
31/08/1990,MCM,PbPST,1.527,2
31/08/1990,FAN,PbPST,1.358,2
31/08/1990,TEC,PbPST,2.139,2
31/08/1990,CFE,PbPST,1.21,2
06/09/1990,CES,PbPST,0.877,2
06/09/1990,MER,PbPST,0.88,2
06/09/1990,PED,PbPST,0.813,2
06/09/1990,TLA,PbPST,0.817,2
06/09/1990,XAL,PbPST,1.084,2
06/09/1990,MCM,PbPST,0.774,2
06/09/1990,FAN,PbPST,0.836,2
06/09/1990,TEC,PbPST,0.655,2
06/09/1990,CFE,PbPST,0.746,2
12/09/1990,CES,PbPST,1.245,2
12/09/1990,MER,PbPST,1.577,2
12/09/1990,PED,PbPST,1.176,2
12/09/1990,TLA,PbPST,1.644,2
12/09/1990,XAL,PbPST,2.854,2
12/09/1990,MCM,PbPST,1.728,2
12/09/1990,FAN,PbPST,1.236,2
12/09/1990,TEC,PbPST,1.91,2
12/09/1990,CFE,PbPST,1.508,2
18/09/1990,CES,PbPST,0.966,2
18/09/1990,MER,PbPST,1.147,2
18/09/1990,PED,PbPST,1.22,2
18/09/1990,TLA,PbPST,1.632,2
18/09/1990,XAL,PbPST,2.161,2
18/09/1990,FAN,PbPST,1.18,2
18/09/1990,TEC,PbPST,1.607,2
18/09/1990,CFE,PbPST,1.268,2
24/09/1990,CES,PbPST,0.666,2
24/09/1990,MER,PbPST,0.705,2
24/09/1990,PED,PbPST,0.644,2
24/09/1990,TLA,PbPST,0.82,2
24/09/1990,XAL,PbPST,1.199,2
24/09/1990,MCM,PbPST,0.705,2
24/09/1990,FAN,PbPST,0.791,2
24/09/1990,TEC,PbPST,0.601,2
24/09/1990,CFE,PbPST,0.556,2
30/09/1990,CES,PbPST,0.9,2
30/09/1990,MER,PbPST,1.14,2
30/09/1990,PED,PbPST,0.63,2
30/09/1990,TLA,PbPST,1,2
30/09/1990,XAL,PbPST,1.37,2
30/09/1990,MCM,PbPST,0.81,2
30/09/1990,FAN,PbPST,0.95,2
30/09/1990,TEC,PbPST,1.04,2
30/09/1990,CFE,PbPST,0.71,2
06/10/1990,CES,PbPST,1.07,2
06/10/1990,MER,PbPST,1.48,2
06/10/1990,PED,PbPST,0.66,2
06/10/1990,TLA,PbPST,0.86,2
06/10/1990,XAL,PbPST,1.59,2
06/10/1990,MCM,PbPST,1.09,2
06/10/1990,FAN,PbPST,0.87,2
06/10/1990,TEC,PbPST,1.27,2
06/10/1990,CFE,PbPST,0.51,2
12/10/1990,CES,PbPST,1.38,2
12/10/1990,MER,PbPST,1.566,2
12/10/1990,PED,PbPST,1.185,2
12/10/1990,TLA,PbPST,1.218,2
12/10/1990,XAL,PbPST,2.716,2
12/10/1990,MCM,PbPST,1.647,2
12/10/1990,FAN,PbPST,2.075,2
12/10/1990,TEC,PbPST,0.963,2
12/10/1990,CFE,PbPST,1.175,2
18/10/1990,CES,PbPST,1.082,2
18/10/1990,MER,PbPST,1.549,2
18/10/1990,PED,PbPST,0.959,2
18/10/1990,TLA,PbPST,1.192,2
18/10/1990,XAL,PbPST,1.941,2
18/10/1990,MCM,PbPST,1.051,2
18/10/1990,FAN,PbPST,1,2
18/10/1990,TEC,PbPST,1.333,2
18/10/1990,CFE,PbPST,1.033,2
24/10/1990,CES,PbPST,1.422,2
24/10/1990,MER,PbPST,1.737,2
24/10/1990,PED,PbPST,0.901,2
24/10/1990,TLA,PbPST,1.847,2
24/10/1990,XAL,PbPST,3.08,2
24/10/1990,MCM,PbPST,1.716,2
24/10/1990,FAN,PbPST,1.275,2
24/10/1990,TEC,PbPST,1.508,2
24/10/1990,CFE,PbPST,1.454,2
30/10/1990,CES,PbPST,1.217,2
30/10/1990,MER,PbPST,1.457,2
30/10/1990,PED,PbPST,0.906,2
30/10/1990,XAL,PbPST,1.859,2
30/10/1990,MCM,PbPST,0.811,2
30/10/1990,FAN,PbPST,0.94,2
30/10/1990,TEC,PbPST,1.149,2
30/10/1990,CFE,PbPST,0.811,2
05/11/1990,CES,PbPST,1.485,2
05/11/1990,MER,PbPST,1.252,2
05/11/1990,PED,PbPST,1.195,2
05/11/1990,TLA,PbPST,1.33,2
05/11/1990,XAL,PbPST,1.527,2
05/11/1990,MCM,PbPST,1.329,2
05/11/1990,FAN,PbPST,1.152,2
05/11/1990,TEC,PbPST,1.598,2
05/11/1990,CFE,PbPST,1.248,2
11/11/1990,CES,PbPST,1.045,2
11/11/1990,MER,PbPST,1.526,2
11/11/1990,PED,PbPST,0.805,2
11/11/1990,TLA,PbPST,1.025,2
11/11/1990,XAL,PbPST,1.441,2
11/11/1990,MCM,PbPST,1.267,2
11/11/1990,FAN,PbPST,1.456,2
11/11/1990,TEC,PbPST,1.556,2
11/11/1990,CFE,PbPST,0.952,2
17/11/1990,CES,PbPST,0.77,2
17/11/1990,MER,PbPST,1.159,2
17/11/1990,PED,PbPST,0.523,2
17/11/1990,TLA,PbPST,0.882,2
17/11/1990,XAL,PbPST,1.147,2
17/11/1990,MCM,PbPST,0.713,2
17/11/1990,FAN,PbPST,0.679,2
17/11/1990,TEC,PbPST,0.561,2
17/11/1990,CFE,PbPST,0.634,2
23/11/1990,CES,PbPST,1.248,2
23/11/1990,MER,PbPST,1.508,2
23/11/1990,PED,PbPST,1.09,2
23/11/1990,XAL,PbPST,2.636,2
23/11/1990,MCM,PbPST,1.457,2
23/11/1990,FAN,PbPST,1.324,2
23/11/1990,TEC,PbPST,1.588,2
23/11/1990,CFE,PbPST,1.173,2
29/11/1990,CES,PbPST,0.724,2
29/11/1990,MER,PbPST,1.162,2
29/11/1990,PED,PbPST,0.612,2
29/11/1990,TLA,PbPST,0.669,2
29/11/1990,XAL,PbPST,1.133,2
29/11/1990,MCM,PbPST,0.847,2
29/11/1990,FAN,PbPST,0.751,2
29/11/1990,TEC,PbPST,0.662,2
29/11/1990,CFE,PbPST,0.641,2
05/12/1990,CES,PbPST,1.46,2
05/12/1990,MER,PbPST,1.42,2
05/12/1990,PED,PbPST,1.3,2
05/12/1990,TLA,PbPST,1.82,2
05/12/1990,XAL,PbPST,2.67,2
05/12/1990,FAN,PbPST,1.59,2
05/12/1990,TEC,PbPST,1.43,2
05/12/1990,CFE,PbPST,1.7,2
11/12/1990,CES,PbPST,1.89,2
11/12/1990,MER,PbPST,2.26,2
11/12/1990,PED,PbPST,1.32,2
11/12/1990,TLA,PbPST,2.13,2
11/12/1990,XAL,PbPST,6.24,2
11/12/1990,FAN,PbPST,1.77,2
11/12/1990,TEC,PbPST,2.53,2
11/12/1990,CFE,PbPST,1.94,2
17/12/1990,CES,PbPST,1.263,2
17/12/1990,MER,PbPST,2.108,2
17/12/1990,PED,PbPST,1.236,2
17/12/1990,TLA,PbPST,2.674,2
17/12/1990,XAL,PbPST,3.992,2
17/12/1990,FAN,PbPST,1.586,2
17/12/1990,TEC,PbPST,2.588,2
17/12/1990,CFE,PbPST,1.593,2
23/12/1990,CES,PbPST,1.269,2
23/12/1990,MER,PbPST,1.744,2
23/12/1990,PED,PbPST,1.18,2
23/12/1990,TLA,PbPST,2.018,2
23/12/1990,XAL,PbPST,2.639,2
23/12/1990,FAN,PbPST,1.568,2
23/12/1990,TEC,PbPST,2.173,2
23/12/1990,CFE,PbPST,1.649,2
29/12/1990,CES,PbPST,0.89,2
29/12/1990,MER,PbPST,1.293,2
29/12/1990,PED,PbPST,0.986,2
29/12/1990,TLA,PbPST,1.506,2
29/12/1990,XAL,PbPST,1.935,2
29/12/1990,FAN,PbPST,1.509,2
29/12/1990,TEC,PbPST,1.659,2
29/12/1990,CFE,PbPST,1.042,2
03/01/1990,CES,PbPM10,0.853,2
03/01/1990,PED,PbPM10,1.026,2
03/01/1990,XAL,PbPM10,1.705,2
09/01/1990,CES,PbPM10,0.567,2
09/01/1990,MER,PbPM10,1.197,2
09/01/1990,PED,PbPM10,0.7,2
09/01/1990,TLA,PbPM10,0.734,2
09/01/1990,XAL,PbPM10,1.842,2
15/01/1990,CES,PbPM10,0.66,2
15/01/1990,MER,PbPM10,1.07,2
15/01/1990,PED,PbPM10,0.736,2
15/01/1990,TLA,PbPM10,1.199,2
21/01/1990,CES,PbPM10,0.678,2
21/01/1990,MER,PbPM10,1.125,2
21/01/1990,PED,PbPM10,0.529,2
21/01/1990,XAL,PbPM10,1.457,2
27/01/1990,CES,PbPM10,0.691,2
27/01/1990,MER,PbPM10,1.602,2
27/01/1990,PED,PbPM10,0.886,2
27/01/1990,XAL,PbPM10,2.065,2
02/02/1990,CES,PbPM10,0.897,2
02/02/1990,MER,PbPM10,1.266,2
02/02/1990,PED,PbPM10,1.05,2
02/02/1990,TLA,PbPM10,1.922,2
02/02/1990,XAL,PbPM10,3.05,2
08/02/1990,CES,PbPM10,1.337,2
08/02/1990,PED,PbPM10,0.989,2
08/02/1990,XAL,PbPM10,1.822,2
14/02/1990,CES,PbPM10,0.515,2
14/02/1990,MER,PbPM10,1.105,2
14/02/1990,PED,PbPM10,0.443,2
14/02/1990,XAL,PbPM10,2.804,2
20/02/1990,CES,PbPM10,0.857,2
20/02/1990,PED,PbPM10,0.574,2
20/02/1990,XAL,PbPM10,2.209,2
26/02/1990,CES,PbPM10,0.489,2
26/02/1990,MER,PbPM10,0.644,2
26/02/1990,PED,PbPM10,0.4,2
26/02/1990,XAL,PbPM10,1.616,2
04/03/1990,CES,PbPM10,0.524,2
04/03/1990,MER,PbPM10,0.366,2
04/03/1990,PED,PbPM10,0.402,2
04/03/1990,XAL,PbPM10,1.951,2
10/03/1990,CES,PbPM10,0.719,2
10/03/1990,MER,PbPM10,1.001,2
10/03/1990,PED,PbPM10,0.456,2
10/03/1990,TLA,PbPM10,1.061,2
10/03/1990,XAL,PbPM10,0.944,2
16/03/1990,CES,PbPM10,0.524,2
16/03/1990,PED,PbPM10,0.375,2
16/03/1990,TLA,PbPM10,1.083,2
16/03/1990,XAL,PbPM10,2.129,2
22/03/1990,CES,PbPM10,0.768,2
22/03/1990,MER,PbPM10,1.012,2
22/03/1990,PED,PbPM10,0.611,2
22/03/1990,TLA,PbPM10,1.055,2
22/03/1990,XAL,PbPM10,1.525,2
28/03/1990,CES,PbPM10,0.692,2
28/03/1990,MER,PbPM10,1.376,2
28/03/1990,PED,PbPM10,0.606,2
28/03/1990,TLA,PbPM10,1.613,2
28/03/1990,XAL,PbPM10,4.12,2
03/04/1990,MER,PbPM10,1.01,2
03/04/1990,PED,PbPM10,0.43,2
03/04/1990,TLA,PbPM10,0.91,2
03/04/1990,XAL,PbPM10,3.26,2
09/04/1990,PED,PbPM10,0.518,2
09/04/1990,TLA,PbPM10,1.139,2
09/04/1990,XAL,PbPM10,2.316,2
15/04/1990,MER,PbPM10,0.587,2
15/04/1990,PED,PbPM10,0.229,2
15/04/1990,TLA,PbPM10,0.379,2
15/04/1990,XAL,PbPM10,0.37,2
21/04/1990,MER,PbPM10,1.056,2
21/04/1990,PED,PbPM10,0.534,2
21/04/1990,TLA,PbPM10,0.783,2
21/04/1990,XAL,PbPM10,1.987,2
27/04/1990,MER,PbPM10,1.271,2
27/04/1990,PED,PbPM10,0.613,2
27/04/1990,TLA,PbPM10,0.94,2
27/04/1990,XAL,PbPM10,1.174,2
03/05/1990,CES,PbPM10,0.69,2
03/05/1990,MER,PbPM10,1.146,2
03/05/1990,PED,PbPM10,0.56,2
03/05/1990,TLA,PbPM10,0.788,2
03/05/1990,XAL,PbPM10,2.491,2
09/05/1990,CES,PbPM10,0.669,2
09/05/1990,MER,PbPM10,0.881,2
09/05/1990,PED,PbPM10,0.894,2
09/05/1990,TLA,PbPM10,1.073,2
09/05/1990,XAL,PbPM10,1.824,2
21/05/1990,CES,PbPM10,0.738,2
21/05/1990,MER,PbPM10,1.295,2
21/05/1990,PED,PbPM10,0.644,2
21/05/1990,TLA,PbPM10,1.346,2
21/05/1990,XAL,PbPM10,1.255,2
26/06/1990,CES,PbPM10,0.893,2
26/06/1990,MER,PbPM10,1.272,2
26/06/1990,PED,PbPM10,0.34,2
26/06/1990,TLA,PbPM10,0.622,2
26/06/1990,XAL,PbPM10,2.482,2
08/07/1990,CES,PbPM10,0.63,2
08/07/1990,MER,PbPM10,0.923,2
08/07/1990,PED,PbPM10,0.486,2
08/07/1990,TLA,PbPM10,0.5,2
08/07/1990,XAL,PbPM10,0.532,2
14/07/1990,CES,PbPM10,0.786,2
14/07/1990,MER,PbPM10,0.896,2
14/07/1990,PED,PbPM10,0.441,2
14/07/1990,TLA,PbPM10,0.897,2
14/07/1990,XAL,PbPM10,2.709,2
20/07/1990,CES,PbPM10,0.756,2
20/07/1990,MER,PbPM10,1.092,2
20/07/1990,PED,PbPM10,0.45,2
20/07/1990,TLA,PbPM10,0.749,2
20/07/1990,XAL,PbPM10,2.995,2
26/07/1990,CES,PbPM10,0.669,2
26/07/1990,MER,PbPM10,0.988,2
26/07/1990,PED,PbPM10,0.573,2
26/07/1990,TLA,PbPM10,0.592,2
26/07/1990,XAL,PbPM10,1.247,2
01/08/1990,CES,PbPM10,0.673,2
01/08/1990,MER,PbPM10,1.525,2
01/08/1990,PED,PbPM10,0.625,2
01/08/1990,TLA,PbPM10,0.869,2
01/08/1990,XAL,PbPM10,2.588,2
07/08/1990,CES,PbPM10,0.46,2
07/08/1990,MER,PbPM10,1.059,2
07/08/1990,PED,PbPM10,0.466,2
07/08/1990,TLA,PbPM10,0.434,2
07/08/1990,XAL,PbPM10,1.292,2
25/08/1990,CES,PbPM10,0.538,2
25/08/1990,MER,PbPM10,0.804,2
25/08/1990,PED,PbPM10,0.565,2
25/08/1990,TLA,PbPM10,0.945,2
25/08/1990,XAL,PbPM10,1.167,2
31/08/1990,CES,PbPM10,0.798,2
31/08/1990,MER,PbPM10,0.657,2
31/08/1990,TLA,PbPM10,1.016,2
31/08/1990,XAL,PbPM10,1.52,2
06/09/1990,CES,PbPM10,0.684,2
06/09/1990,MER,PbPM10,0.815,2
06/09/1990,PED,PbPM10,0.637,2
06/09/1990,TLA,PbPM10,0.754,2
06/09/1990,XAL,PbPM10,0.831,2
12/09/1990,CES,PbPM10,0.75,2
12/09/1990,MER,PbPM10,1.173,2
12/09/1990,PED,PbPM10,0.817,2
12/09/1990,TLA,PbPM10,1.201,2
12/09/1990,XAL,PbPM10,1.959,2
18/09/1990,CES,PbPM10,0.672,2
18/09/1990,MER,PbPM10,1.048,2
18/09/1990,PED,PbPM10,1.006,2
18/09/1990,TLA,PbPM10,1.479,2
18/09/1990,XAL,PbPM10,1.737,2
24/09/1990,CES,PbPM10,0.473,2
24/09/1990,PED,PbPM10,0.438,2
24/09/1990,TLA,PbPM10,0.679,2
24/09/1990,XAL,PbPM10,0.94,2
06/10/1990,CES,PbPM10,0.76,2
06/10/1990,MER,PbPM10,1.21,2
06/10/1990,PED,PbPM10,5.708,2
06/10/1990,TLA,PbPM10,0.729,2
06/10/1990,XAL,PbPM10,1.276,2
12/10/1990,CES,PbPM10,1.057,2
12/10/1990,MER,PbPM10,1.334,2
12/10/1990,PED,PbPM10,1.025,2
12/10/1990,TLA,PbPM10,1.041,2
12/10/1990,XAL,PbPM10,2.212,2
18/10/1990,CES,PbPM10,0.644,2
18/10/1990,MER,PbPM10,1.003,2
18/10/1990,PED,PbPM10,0.677,2
18/10/1990,TLA,PbPM10,0.868,2
18/10/1990,XAL,PbPM10,1.237,2
24/10/1990,CES,PbPM10,1.052,2
24/10/1990,MER,PbPM10,1.26,2
24/10/1990,PED,PbPM10,0.799,2
24/10/1990,TLA,PbPM10,1.609,2
24/10/1990,XAL,PbPM10,2.603,2
30/10/1990,CES,PbPM10,0.924,2
30/10/1990,MER,PbPM10,1.207,2
30/10/1990,PED,PbPM10,0.77,2
30/10/1990,TLA,PbPM10,0.916,2
30/10/1990,XAL,PbPM10,1.418,2
05/11/1990,CES,PbPM10,1.031,2
05/11/1990,MER,PbPM10,1.063,2
05/11/1990,PED,PbPM10,0.935,2
05/11/1990,TLA,PbPM10,1.183,2
05/11/1990,XAL,PbPM10,1.129,2
11/11/1990,CES,PbPM10,0.787,2
11/11/1990,MER,PbPM10,1.273,2
11/11/1990,PED,PbPM10,0.692,2
11/11/1990,TLA,PbPM10,0.896,2
11/11/1990,XAL,PbPM10,1.14,2
17/11/1990,CES,PbPM10,0.576,2
17/11/1990,MER,PbPM10,1.056,2
17/11/1990,PED,PbPM10,0.412,2
17/11/1990,TLA,PbPM10,0.805,2
23/11/1990,CES,PbPM10,0.97,2
23/11/1990,MER,PbPM10,1.32,2
23/11/1990,PED,PbPM10,0.949,2
23/11/1990,TLA,PbPM10,1.618,2
23/11/1990,XAL,PbPM10,1.757,2
29/11/1990,CES,PbPM10,0.503,2
29/11/1990,MER,PbPM10,0.991,2
29/11/1990,PED,PbPM10,0.518,2
29/11/1990,TLA,PbPM10,0.673,2
29/11/1990,XAL,PbPM10,0.819,2
05/12/1990,CES,PbPM10,1.128,2
05/12/1990,MER,PbPM10,1.142,2
05/12/1990,PED,PbPM10,1.099,2
05/12/1990,TLA,PbPM10,1.698,2
05/12/1990,XAL,PbPM10,1.96,2
17/12/1990,CES,PbPM10,0.971,2
17/12/1990,MER,PbPM10,1.816,2
17/12/1990,PED,PbPM10,1.074,2
17/12/1990,TLA,PbPM10,2.326,2
17/12/1990,XAL,PbPM10,2.999,2
23/12/1990,CES,PbPM10,0.962,2
23/12/1990,MER,PbPM10,1.524,2
