Fecha,Hora,Noroeste ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noroeste PM25,Noreste ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Noreste PM25,Centro ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Centro PM25,Suroeste ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Suroeste PM25,Sureste ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,Sureste PM25
03/09/2020,9,3,14,17,4,54,64,8,6,14,3,52,59,5,4,19,3,46,63,8,4,9,2,35,59,6,4,13,4,44,64
03/09/2020,10,13,14,17,4,54,64,17,6,18,4,52,59,8,4,20,4,45,63,19,4,9,3,36,60,11,4,19,5,43,63
03/09/2020,11,24,14,17,4,54,64,21,6,17,5,51,60,19,4,18,5,46,64,29,4,8,3,36,60,20,4,20,5,44,63
03/09/2020,12,30,10,13,4,52,63,33,4,8,5,51,61,29,4,14,5,46,64,35,4,10,3,36,59,33,4,15,5,43,63
03/09/2020,13,36,10,8,5,54,63,38,4,4,5,52,59,40,4,9,5,44,62,49,4,12,3,36,59,45,4,9,5,43,63
03/09/2020,14,39,8,6,5,52,63,34,4,2,5,54,58,34,4,8,5,44,62,63,4,7,3,35,59,48,4,4,5,41,62
03/09/2020,15,34,8,5,4,51,64,32,4,2,5,55,57,32,4,5,5,45,62,47,4,4,3,35,59,44,4,2,5,40,61
03/09/2020,16,33,8,5,3,50,63,31,4,2,4,58,58,30,4,7,4,44,62,39,4,3,3,35,59,41,4,3,4,39,61
03/09/2020,17,29,8,6,2,50,58,30,4,2,3,60,58,30,4,6,3,44,62,36,4,4,2,34,57,31,4,3,4,40,60
03/09/2020,18,27,8,5,2,50,58,29,4,2,3,60,58,27,4,6,2,44,62,32,4,4,2,33,56,30,4,3,3,41,60
03/09/2020,19,25,4,6,3,50,57,26,4,3,2,61,58,24,4,5,2,43,61,28,4,4,2,33,57,28,4,4,3,41,60
03/09/2020,20,22,4,8,3,49,57,23,4,6,2,63,58,20,4,6,1,44,62,24,4,5,2,33,57,24,4,6,2,41,60
03/09/2020,21,17,4,8,3,52,58,21,4,7,2,64,58,18,4,6,1,44,62,21,4,6,1,33,57,34,4,5,2,41,59
03/09/2020,22,16,4,8,3,54,58,19,4,7,2,65,58,15,4,7,1,45,62,24,4,6,1,33,56,29,4,6,2,41,59
03/09/2020,23,16,4,7,3,54,58,16,4,7,2,65,58,14,4,7,1,44,62,17,4,8,1,34,56,20,4,6,2,-99,58
03/09/2020,24,15,4,7,3,54,59,18,4,5,2,64,58,11,4,7,1,45,63,18,4,7,2,34,56,15,4,6,2,-99,58
04/09/2020,1,-99,4,-99,3,52,58,-99,4,-99,2,64,58,-99,4,-99,1,46,64,-99,4,-99,2,34,57,-99,4,-99,2,-99,58
04/09/2020,2,-99,4,-99,3,52,58,-99,4,-99,2,63,57,-99,4,-99,1,45,63,-99,4,-99,2,34,56,-99,4,-99,2,-99,58
04/09/2020,3,-99,4,-99,-99,52,57,-99,4,-99,-99,61,57,-99,4,-99,-99,44,62,-99,4,-99,-99,33,55,-99,4,-99,-99,-99,57
04/09/2020,4,-99,4,-99,-99,51,57,-99,4,-99,-99,61,56,-99,4,-99,-99,44,61,-99,4,-99,-99,33,55,-99,4,-99,-99,-99,55
04/09/2020,5,16,4,10,-99,51,56,16,4,3,-99,61,55,11,4,7,-99,43,60,17,4,3,-99,33,55,14,4,6,-99,-99,54
04/09/2020,6,14,4,11,-99,49,54,14,4,7,-99,61,54,10,4,9,-99,41,59,18,4,3,-99,31,54,13,4,5,-99,-99,53
04/09/2020,7,9,4,12,-99,48,53,9,4,9,-99,61,53,9,4,11,-99,40,59,14,4,6,-99,31,54,11,4,8,-99,-99,52
04/09/2020,8,8,4,14,-99,46,52,11,4,10,-99,61,52,6,4,12,-99,40,58,9,4,10,-99,30,53,8,4,10,-99,-99,49
04/09/2020,9,10,4,11,-99,45,50,14,2,8,-99,60,52,9,4,10,-99,39,57,11,4,10,-99,30,53,12,2,7,-99,-99,47
04/09/2020,10,14,2,8,3,44,46,18,2,7,4,55,50,13,2,8,4,38,56,15,4,8,2,30,52,19,2,5,2,-99,45
04/09/2020,11,16,2,8,3,41,43,16,2,7,4,54,50,17,2,9,4,35,55,19,2,6,2,29,52,20,2,5,2,-99,42
04/09/2020,12,19,2,8,3,40,39,19,2,5,4,54,51,18,2,10,4,33,53,22,2,4,2,29,51,21,2,5,2,-99,37
04/09/2020,13,21,2,6,3,39,36,21,2,5,4,54,50,19,2,8,4,33,52,21,2,6,2,29,47,24,2,6,2,-99,32
04/09/2020,14,24,2,6,3,39,35,24,4,4,3,54,51,24,2,8,4,31,52,26,2,5,2,28,43,26,2,4,2,-99,30
04/09/2020,15,22,2,6,3,39,35,24,4,4,3,54,51,21,2,5,4,30,48,26,2,7,2,26,39,25,2,4,2,-99,28
04/09/2020,16,24,2,5,3,38,33,27,4,3,3,51,51,23,2,6,3,29,47,26,2,5,2,26,39,26,2,4,2,-99,28
04/09/2020,17,24,2,5,4,38,35,27,4,4,3,50,51,22,2,5,3,30,47,28,2,5,2,26,38,25,2,4,2,-99,28
04/09/2020,18,21,2,7,4,39,33,26,4,4,2,51,51,22,2,5,3,30,48,26,2,4,2,25,38,25,2,4,2,-99,28
04/09/2020,19,20,2,6,4,38,33,22,4,5,2,52,51,20,2,5,2,29,47,23,2,4,2,24,39,24,2,5,2,-99,27
04/09/2020,20,17,2,9,4,39,33,20,4,5,2,52,51,19,2,4,2,29,47,20,2,5,2,24,39,21,2,6,2,-99,27
04/09/2020,21,15,2,9,3,38,30,18,4,7,2,49,51,14,2,7,2,29,47,19,2,5,2,24,37,19,2,7,2,-99,26
04/09/2020,22,14,2,9,3,38,29,18,4,6,2,45,45,15,2,6,1,28,46,18,2,6,2,23,37,17,2,8,2,-99,25
04/09/2020,23,16,2,7,3,38,27,18,4,5,2,44,43,14,2,6,1,28,46,16,2,6,2,23,36,19,2,5,2,-99,24
04/09/2020,24,14,2,7,3,36,26,19,4,4,2,43,42,16,2,5,1,19,28,19,2,5,2,21,30,20,2,6,2,-99,23
05/09/2020,1,19,2,5,2,34,24,19,4,4,3,43,42,17,2,4,1,18,25,20,2,4,2,20,28,21,2,4,2,-99,21
05/09/2020,2,16,2,6,2,34,23,18,4,4,3,41,41,16,2,4,1,18,25,20,2,4,2,19,26,21,2,3,2,-99,20
05/09/2020,3,16,2,6,1,34,23,19,4,4,3,41,40,16,2,4,1,18,25,19,2,4,2,19,25,19,2,5,2,-99,20
05/09/2020,4,17,2,8,1,34,24,21,4,4,3,43,38,18,2,4,1,18,23,17,2,4,1,19,25,19,2,6,2,-99,20
05/09/2020,5,17,2,9,1,33,24,19,4,4,3,43,38,13,2,6,1,18,23,19,2,4,1,19,24,20,2,7,1,-99,20
05/09/2020,6,16,2,10,1,33,25,16,4,8,4,41,38,12,2,10,1,18,23,18,2,3,1,19,25,14,2,9,1,-99,19
05/09/2020,7,14,2,11,1,31,24,12,4,11,4,40,38,10,2,11,1,16,22,16,2,5,1,19,24,10,2,12,1,-99,20
05/09/2020,8,11,2,14,1,31,24,13,4,9,4,40,38,6,2,13,1,16,21,15,2,8,1,19,23,7,2,14,1,-99,19
05/09/2020,9,11,2,11,1,31,24,11,4,9,4,39,38,6,2,12,2,16,20,15,2,7,1,18,23,9,2,11,1,-99,19
05/09/2020,10,11,2,9,2,31,24,14,4,9,4,39,38,9,2,11,2,16,20,14,2,7,1,18,21,12,2,8,2,-99,20
05/09/2020,11,13,2,10,2,31,23,16,4,9,4,40,38,11,2,10,3,15,18,16,2,6,1,16,19,14,2,8,2,-99,21
05/09/2020,12,18,2,8,3,33,24,21,4,5,3,40,36,15,2,9,3,15,19,19,2,8,1,16,19,17,2,9,3,-99,21
05/09/2020,13,20,2,8,3,31,24,24,2,4,3,40,34,19,2,7,3,16,22,19,2,8,1,16,20,22,2,9,3,-99,22
05/09/2020,14,19,2,11,3,33,24,21,2,5,3,39,34,19,2,10,3,16,22,25,2,9,2,16,20,21,2,10,3,-99,23
05/09/2020,15,16,2,9,4,33,24,21,2,5,3,40,37,14,2,10,3,16,20,19,2,9,2,16,20,20,2,12,3,-99,25
05/09/2020,16,17,2,8,4,34,26,22,2,9,3,40,35,18,2,10,3,16,23,17,2,9,2,16,22,17,2,11,3,-99,29
05/09/2020,17,19,2,9,4,33,25,22,2,14,4,40,38,12,2,11,3,16,24,19,2,8,2,16,23,19,2,10,4,-99,31
05/09/2020,18,16,2,9,4,31,25,19,2,13,4,38,41,14,2,13,3,18,26,19,2,6,3,16,24,21,2,10,4,-99,32
05/09/2020,19,14,2,10,4,30,26,15,2,13,4,35,42,14,2,14,4,18,27,19,2,9,3,16,24,21,2,13,5,-99,32
05/09/2020,20,11,2,13,4,29,26,11,2,16,5,31,41,10,2,13,4,16,27,15,2,11,3,16,25,16,2,16,5,-99,32
05/09/2020,21,9,2,13,4,28,28,6,2,16,5,30,43,6,2,14,4,23,37,11,2,12,3,15,27,12,2,20,6,-99,34
05/09/2020,22,9,2,12,4,26,28,7,2,15,5,31,45,5,2,12,4,23,37,9,2,10,3,16,28,7,2,16,7,-99,36
05/09/2020,23,9,2,11,4,25,29,8,2,14,5,31,46,3,2,10,4,23,37,11,2,10,3,15,29,3,2,13,8,-99,37
05/09/2020,24,8,2,11,3,25,31,9,2,9,5,31,47,3,2,10,4,24,38,11,2,6,3,15,36,4,2,11,8,25,39
06/09/2020,1,7,2,10,3,26,31,13,2,8,5,31,47,1,2,11,4,24,39,10,2,8,3,16,36,4,2,10,7,25,40
06/09/2020,2,8,2,8,3,26,32,12,2,6,5,31,47,1,2,10,4,24,40,11,2,8,3,16,35,6,2,11,7,25,41
06/09/2020,3,9,2,8,3,25,31,11,2,5,5,31,48,4,2,8,3,24,40,10,2,7,3,16,36,6,2,10,6,24,40
06/09/2020,4,9,2,9,2,25,31,12,2,6,4,31,49,7,2,9,3,24,40,11,2,7,3,16,37,7,2,7,5,24,40
06/09/2020,5,10,2,10,2,24,30,13,2,6,3,31,50,7,2,9,2,24,40,11,2,6,2,18,37,8,2,7,4,24,40
06/09/2020,6,11,2,10,2,24,30,11,2,7,3,31,50,4,2,10,2,24,41,14,2,5,2,18,37,5,2,9,3,24,40
06/09/2020,7,9,2,12,1,24,30,11,2,7,2,31,50,4,2,10,2,24,40,14,2,6,2,18,38,5,2,10,3,24,40
06/09/2020,8,9,2,10,1,24,31,11,2,8,2,30,49,4,2,11,2,24,40,12,2,7,2,18,39,4,2,10,3,24,40
06/09/2020,9,9,2,11,2,24,32,14,2,7,2,30,49,4,2,10,2,23,39,12,2,8,2,18,38,6,2,9,3,24,40
06/09/2020,10,13,2,8,2,23,33,15,2,6,2,29,49,7,2,10,3,23,40,11,2,8,2,18,38,12,2,7,3,24,40
06/09/2020,11,18,2,7,2,23,33,19,2,6,2,28,48,11,2,8,3,21,38,16,2,6,2,18,38,16,2,5,3,23,41
06/09/2020,12,19,2,6,2,21,33,22,2,4,2,26,47,13,2,9,3,21,38,19,2,5,2,18,38,21,2,6,3,23,42
06/09/2020,13,21,2,5,2,21,32,22,2,4,2,25,47,20,2,8,3,21,39,24,2,5,2,18,38,24,2,6,3,21,40
06/09/2020,14,24,2,4,2,20,32,26,2,3,2,24,45,23,2,7,3,21,40,29,2,4,2,16,38,28,2,5,3,20,40
06/09/2020,15,27,2,3,2,19,32,28,2,3,2,23,42,25,2,6,3,20,40,31,2,4,2,16,37,29,2,4,3,20,40
06/09/2020,16,27,2,4,2,19,31,30,2,3,2,23,43,25,2,4,3,20,39,32,2,4,2,15,36,31,2,3,3,19,40
06/09/2020,17,29,2,4,2,18,30,31,2,3,2,21,39,29,2,4,2,20,39,34,2,3,2,15,35,36,2,3,3,18,37
06/09/2020,18,26,2,5,2,18,30,29,2,4,2,21,37,26,2,8,2,19,39,34,2,3,1,15,34,35,2,4,3,18,35
06/09/2020,19,24,2,6,2,18,30,27,2,5,2,21,38,22,2,7,2,19,37,28,2,5,1,15,35,29,2,5,2,18,34
06/09/2020,20,19,2,6,2,18,30,23,2,5,2,21,37,21,2,5,2,19,36,22,2,5,1,14,35,24,2,7,2,16,33
06/09/2020,21,16,4,7,2,18,29,19,2,6,2,20,36,17,2,6,2,18,35,19,2,6,1,14,35,19,2,10,3,16,31
06/09/2020,22,16,4,6,3,18,29,17,2,6,2,20,35,16,2,4,2,18,34,18,2,5,2,14,30,20,2,8,3,15,30
06/09/2020,23,15,4,8,2,18,28,14,2,6,2,19,34,12,2,6,2,18,34,16,2,7,2,14,30,15,2,10,3,14,29
06/09/2020,24,15,4,10,2,16,26,15,2,5,2,19,33,11,2,7,2,18,33,16,2,5,2,14,29,11,2,7,3,15,30
07/09/2020,1,14,4,10,2,16,26,16,2,5,2,19,32,11,2,7,2,16,33,15,2,4,2,14,28,10,2,7,3,14,29
07/09/2020,2,14,4,10,1,16,25,17,2,4,2,18,31,9,2,6,2,16,31,16,2,3,2,13,28,9,2,8,3,14,28
07/09/2020,3,14,4,9,1,15,25,17,2,3,2,18,31,9,2,6,1,16,30,16,2,3,1,13,26,11,2,10,3,13,28
07/09/2020,4,15,4,10,1,16,25,14,2,4,2,18,30,9,2,10,1,16,30,16,2,2,1,13,25,10,2,11,3,13,28
07/09/2020,5,13,4,7,1,16,25,12,2,9,2,18,28,7,2,8,1,16,30,15,2,3,1,11,24,9,2,12,2,14,29
07/09/2020,6,9,4,9,1,16,25,9,2,9,2,18,30,4,2,11,1,16,30,13,2,6,1,11,24,6,2,10,2,14,29
07/09/2020,7,6,4,10,1,16,25,4,2,10,2,18,30,3,2,11,1,16,30,11,2,10,1,11,24,3,2,10,2,13,30
07/09/2020,8,5,4,11,1,18,25,4,2,10,2,19,30,1,2,12,2,16,31,6,2,11,1,11,24,2,2,10,2,14,30
07/09/2020,9,4,4,10,1,19,25,7,2,9,3,19,31,3,2,11,2,16,30,6,2,11,2,11,24,4,2,10,2,13,31
07/09/2020,10,8,4,10,2,19,25,12,2,7,3,20,31,9,2,10,2,16,34,5,2,11,2,13,25,7,2,10,3,14,32
07/09/2020,11,13,4,10,2,20,26,15,4,7,3,20,30,8,2,10,3,16,38,9,2,11,3,13,25,15,2,10,3,14,33
07/09/2020,12,18,4,8,3,20,26,22,4,6,3,19,29,16,2,10,3,18,42,19,2,10,3,14,26,20,2,10,4,14,33
07/09/2020,13,23,4,7,3,20,26,26,4,5,3,19,29,23,2,10,4,18,40,26,2,9,3,14,28,28,2,8,4,15,34
07/09/2020,14,27,4,8,4,20,27,29,4,4,3,19,29,30,2,9,4,18,39,37,2,6,3,15,28,37,2,7,4,15,34
07/09/2020,15,33,4,8,4,20,26,34,4,3,3,19,30,36,2,9,4,18,39,43,2,6,3,15,28,44,2,5,4,15,34
07/09/2020,16,38,4,8,4,20,28,36,4,4,3,19,30,37,2,8,3,18,39,48,2,5,3,15,30,46,2,5,3,16,35
07/09/2020,17,34,4,7,3,21,28,33,4,4,2,19,26,34,2,10,3,19,40,49,2,5,3,16,31,40,2,7,3,16,35
07/09/2020,18,31,4,9,3,21,28,31,4,6,3,19,27,29,2,10,4,20,40,36,2,7,3,18,33,36,2,5,3,18,35
07/09/2020,19,26,4,9,3,21,27,27,4,7,3,20,27,22,2,8,3,20,40,29,2,10,2,18,34,26,2,6,3,19,35
07/09/2020,20,19,4,10,3,21,27,18,4,12,3,19,29,19,2,8,3,20,41,25,2,8,2,19,35,21,2,9,3,20,35
07/09/2020,21,20,4,11,2,23,27,11,4,18,4,19,30,16,2,12,3,21,41,16,2,10,2,19,36,12,2,11,3,21,35
07/09/2020,22,17,2,10,2,23,27,8,4,15,4,19,30,9,2,15,3,21,41,18,2,10,3,19,36,14,2,12,3,23,33
07/09/2020,23,16,2,11,2,24,28,9,4,18,4,20,30,8,2,17,4,23,44,9,2,13,3,19,36,16,2,12,4,23,33
07/09/2020,24,11,2,15,2,23,30,9,6,14,5,20,31,7,2,16,4,24,45,8,2,10,4,19,37,15,2,13,4,23,33
08/09/2020,1,10,2,19,3,24,30,14,6,13,5,20,32,9,2,16,4,24,47,9,2,10,4,19,38,16,2,10,4,23,35
08/09/2020,2,15,2,18,3,25,33,14,6,13,5,21,33,10,2,15,4,25,48,9,2,9,4,19,38,18,2,6,4,23,34
08/09/2020,3,8,2,11,3,26,33,16,6,12,5,23,33,6,2,10,4,25,50,14,2,5,4,19,38,18,2,6,4,23,34
08/09/2020,4,9,2,16,3,28,34,15,6,9,5,23,33,6,2,9,4,25,50,9,2,8,4,19,38,12,2,8,4,24,35
08/09/2020,5,9,2,12,3,29,35,11,6,12,5,25,33,2,2,11,4,25,51,13,2,5,4,19,39,11,2,7,4,23,35
08/09/2020,6,7,4,11,3,30,36,6,6,10,4,25,34,2,2,10,4,26,51,4,2,7,4,19,39,12,2,9,3,23,35
08/09/2020,7,7,4,11,3,30,38,4,6,12,4,25,36,3,2,11,3,26,51,1,2,8,3,20,38,10,2,11,3,23,34
08/09/2020,8,6,6,12,3,31,38,1,6,13,4,26,36,1,2,12,4,26,51,1,2,9,3,20,39,2,4,12,3,23,33
08/09/2020,9,4,6,12,4,33,38,3,6,13,4,29,37,1,2,13,4,26,52,2,2,8,3,20,39,3,4,12,4,24,35
08/09/2020,10,5,8,14,4,33,40,9,6,13,4,30,37,6,2,14,4,28,52,11,2,9,3,20,40,9,4,13,4,24,35
08/09/2020,11,11,10,15,5,34,41,19,6,15,5,31,37,14,2,16,5,28,53,18,2,10,3,20,40,22,4,12,5,24,35
08/09/2020,12,24,14,15,5,35,45,31,6,13,5,31,40,25,2,16,5,29,54,28,2,8,3,20,39,33,4,10,5,25,38
08/09/2020,13,42,18,19,5,38,49,44,6,7,5,31,39,44,2,13,5,30,55,42,2,6,3,20,40,46,4,7,5,26,41
08/09/2020,14,80,18,18,5,40,52,76,8,6,6,31,40,71,2,12,5,30,55,59,2,5,3,21,42,71,4,7,5,28,43
08/09/2020,15,104,20,13,5,41,53,101,8,6,5,33,45,98,2,9,5,30,56,106,2,5,3,21,42,106,4,6,5,28,45
08/09/2020,16,111,20,10,5,43,54,102,8,6,4,33,49,103,2,6,5,33,58,124,2,7,3,23,45,107,4,6,5,29,48
08/09/2020,17,86,20,10,5,43,56,59,8,8,4,34,52,41,2,8,4,34,60,104,2,7,3,23,48,36,4,6,5,31,51
08/09/2020,18,43,20,15,5,44,57,39,8,8,3,36,53,28,4,11,4,34,59,44,4,8,3,24,49,30,4,14,4,33,52
08/09/2020,19,38,20,18,4,46,58,31,8,9,3,35,53,31,4,13,4,34,60,36,4,13,3,24,51,31,4,11,3,36,54
08/09/2020,20,34,20,31,5,49,59,29,8,10,4,39,54,34,4,18,4,35,61,39,4,13,3,24,51,32,4,12,4,39,55
08/09/2020,21,29,20,20,5,48,61,24,8,13,4,40,54,21,4,14,4,35,62,35,4,13,3,25,52,31,4,21,4,38,55
08/09/2020,22,21,20,15,5,49,62,21,8,20,4,40,54,18,4,14,4,36,63,29,4,11,4,25,53,24,4,19,4,39,55
08/09/2020,23,21,20,13,5,49,63,17,8,14,4,40,55,20,4,11,4,36,63,24,4,9,4,26,54,25,4,17,5,40,56
08/09/2020,24,29,20,10,4,49,63,19,8,10,4,48,62,18,4,17,4,36,63,20,4,9,4,26,54,19,4,13,5,40,56
09/09/2020,1,29,20,7,4,49,64,17,8,10,4,46,62,19,4,14,4,38,64,22,4,7,4,28,55,13,4,18,5,41,57
09/09/2020,2,22,20,9,4,48,64,23,8,8,4,46,63,16,4,14,4,38,65,19,4,7,4,28,56,14,4,16,5,41,58
09/09/2020,3,19,20,20,4,46,64,19,8,12,4,46,64,17,4,17,4,38,65,10,4,7,3,28,57,13,4,13,5,43,59
09/09/2020,4,16,20,15,4,46,64,21,8,11,3,46,64,16,4,17,3,38,65,10,4,7,3,28,57,11,4,10,5,44,59
09/09/2020,5,13,20,11,3,45,65,26,6,10,3,46,64,11,4,17,3,39,66,9,4,7,3,28,57,10,4,11,4,44,59
09/09/2020,6,5,20,10,3,44,64,21,6,17,3,45,64,7,4,15,3,39,67,8,4,8,3,28,61,4,4,12,4,44,60
09/09/2020,7,2,18,12,3,43,64,8,6,17,3,46,65,3,4,13,3,40,68,4,4,10,2,28,60,4,4,13,4,45,61
09/09/2020,8,1,18,14,3,40,64,3,6,18,3,48,66,1,4,14,4,40,68,2,4,10,2,28,60,4,4,14,4,46,62
09/09/2020,9,1,16,19,4,40,64,7,6,17,4,49,67,2,4,15,4,40,68,4,4,10,3,28,60,4,4,15,5,46,62
09/09/2020,10,6,16,20,5,40,64,15,6,13,5,49,67,7,4,18,5,41,68,16,4,13,3,28,59,8,4,16,5,48,63
09/09/2020,11,18,12,17,5,40,63,24,4,9,5,48,66,19,4,20,5,41,69,24,4,10,4,29,59,23,4,16,5,49,64
09/09/2020,12,26,8,18,6,40,63,34,4,11,5,48,67,31,4,16,5,43,70,37,4,12,4,29,59,39,4,7,5,49,65
09/09/2020,13,43,6,17,6,40,63,47,4,7,5,48,68,42,4,8,5,43,70,49,4,9,4,30,60,38,4,3,5,50,65
09/09/2020,14,67,6,10,6,40,63,80,4,6,5,49,69,44,4,4,5,43,70,61,4,5,4,30,61,33,4,2,5,50,65
09/09/2020,15,104,4,10,6,39,62,104,4,5,5,49,69,34,4,5,5,43,70,36,4,3,4,30,61,29,4,2,5,50,64
09/09/2020,16,105,4,11,5,39,61,88,4,6,5,48,68,29,4,4,4,41,68,39,4,2,4,30,61,27,4,3,4,49,62
09/09/2020,17,44,4,11,5,39,59,34,2,5,4,48,67,26,4,3,3,40,67,28,4,3,3,29,59,24,4,3,3,50,62
09/09/2020,18,36,4,14,4,43,57,31,2,7,4,45,66,22,2,5,3,39,66,24,4,3,2,28,58,22,4,3,2,52,61
09/09/2020,19,31,4,20,4,41,57,25,2,7,4,45,66,16,2,6,2,39,66,20,4,5,2,28,59,19,4,5,1,52,60
09/09/2020,20,18,4,15,4,39,56,17,2,11,4,45,66,14,2,9,2,38,65,24,2,7,2,28,59,17,4,5,1,51,60
09/09/2020,21,16,4,17,4,40,55,13,2,9,4,45,66,11,2,15,2,36,64,23,2,10,2,26,57,13,4,6,1,50,59
09/09/2020,22,21,4,16,4,39,54,9,2,13,4,45,66,11,2,16,2,35,62,21,2,8,2,26,57,11,4,11,2,50,58
09/09/2020,23,19,4,12,4,38,54,8,2,13,4,45,66,14,2,16,3,34,60,19,2,7,2,25,56,10,4,18,2,49,57
09/09/2020,24,16,4,15,4,36,53,6,2,13,4,44,65,11,2,15,3,34,60,24,2,6,2,25,56,16,4,17,2,48,57
10/09/2020,1,-99,4,-99,5,36,53,-99,2,-99,4,43,64,-99,2,-99,3,34,59,-99,2,-99,2,25,55,-99,4,-99,3,48,56
10/09/2020,2,-99,4,-99,5,35,53,-99,2,-99,4,43,63,-99,2,-99,3,34,59,-99,2,-99,2,25,55,-99,4,-99,3,48,55
10/09/2020,3,-99,4,-99,5,36,53,-99,2,-99,4,43,63,-99,2,-99,4,34,59,-99,2,-99,2,24,54,-99,4,-99,3,48,55
10/09/2020,4,-99,4,-99,-99,36,54,-99,2,-99,-99,41,62,-99,2,-99,-99,33,58,-99,2,-99,-99,25,55,-99,4,-99,-99,48,54
10/09/2020,5,9,4,10,-99,36,54,6,2,9,-99,43,62,4,2,10,-99,33,57,13,2,5,-99,25,55,5,4,12,-99,48,54
10/09/2020,6,7,4,10,-99,38,54,4,2,9,-99,44,63,1,2,11,-99,33,58,9,4,7,-99,25,55,4,4,10,-99,48,54
10/09/2020,7,4,4,11,-99,39,55,3,2,10,-99,44,63,3,2,11,-99,33,58,11,4,6,-99,25,55,7,4,10,-99,48,54
10/09/2020,8,1,4,12,-99,40,56,1,2,11,-99,44,63,8,2,13,-99,34,58,11,4,7,-99,25,56,10,4,11,-99,46,53
10/09/2020,9,3,4,13,-99,40,56,2,2,11,-99,44,62,2,4,18,-99,33,58,4,4,11,-99,24,55,7,4,15,-99,48,53
10/09/2020,10,5,4,12,4,41,57,7,2,10,5,44,62,3,4,14,5,33,58,8,4,10,2,24,55,10,4,12,3,48,53
10/09/2020,11,11,4,11,5,41,58,11,2,12,5,44,61,6,4,13,5,34,58,14,4,10,3,23,54,18,4,17,4,45,51
10/09/2020,12,16,4,10,5,39,57,24,2,9,5,44,61,12,4,12,5,33,57,23,4,8,3,23,53,26,4,20,4,44,47
10/09/2020,13,23,4,12,5,38,57,36,2,7,5,43,59,23,4,15,5,31,56,35,4,9,3,23,51,38,4,17,5,44,48
10/09/2020,14,37,4,10,5,36,57,47,2,6,5,43,59,38,4,16,5,33,57,50,4,10,3,23,52,61,4,12,5,44,51
10/09/2020,15,41,4,11,5,38,58,48,2,6,5,41,58,48,4,14,5,33,57,92,4,9,4,24,53,80,4,12,5,45,53
10/09/2020,16,46,4,7,5,39,59,49,2,5,4,41,58,49,4,14,5,33,58,98,4,10,4,24,54,98,4,11,5,48,54
10/09/2020,17,29,4,8,4,40,60,36,2,7,4,40,58,50,4,11,5,34,58,88,4,9,4,26,57,86,4,11,5,45,55
10/09/2020,18,14,4,15,4,41,61,17,2,12,3,41,59,16,4,14,5,34,58,29,4,7,4,28,57,25,4,15,5,41,57
10/09/2020,19,11,4,14,4,43,62,16,2,11,3,41,59,11,4,15,5,34,58,19,4,9,3,26,57,17,4,17,5,38,57
10/09/2020,20,16,4,14,4,41,61,15,2,10,3,41,59,6,4,15,5,35,59,14,4,11,3,28,57,16,4,16,5,35,57
10/09/2020,21,15,4,14,5,40,61,14,2,8,3,41,60,9,4,15,5,35,60,12,4,13,3,26,56,13,4,19,5,35,57
10/09/2020,22,9,4,14,5,40,61,16,2,9,3,43,60,12,4,14,5,36,60,13,4,10,3,26,56,5,4,18,6,35,57
10/09/2020,23,10,4,14,5,40,61,16,2,8,3,43,61,11,4,14,4,36,61,12,4,10,3,26,56,9,4,16,6,36,58
10/09/2020,24,9,4,14,5,40,61,15,2,6,3,33,57,9,4,14,4,36,61,12,4,9,3,26,56,8,4,14,7,36,58
11/09/2020,1,11,4,13,5,40,61,14,2,7,3,33,56,11,4,12,4,35,60,12,4,8,2,25,55,6,4,12,7,36,58
11/09/2020,2,13,4,11,5,40,61,14,2,6,3,31,56,7,4,10,4,35,59,13,4,7,2,25,55,6,4,13,7,35,58
11/09/2020,3,14,4,9,5,40,61,14,2,11,2,31,55,7,4,11,4,35,60,15,4,5,2,25,55,9,4,14,6,35,58
11/09/2020,4,12,4,7,4,39,60,10,2,11,2,31,55,9,4,9,3,35,60,16,4,3,2,25,55,10,4,13,5,35,58
11/09/2020,5,11,4,6,4,39,60,9,2,13,2,31,55,9,4,9,3,35,60,15,4,3,2,24,54,11,4,13,5,35,57
11/09/2020,6,9,4,10,3,38,58,5,2,13,2,30,54,7,4,10,2,34,59,13,4,7,1,25,55,11,4,13,5,34,57
11/09/2020,7,9,4,13,3,36,57,4,2,12,3,30,54,6,4,14,2,33,59,11,4,6,1,25,53,7,4,13,4,34,57
11/09/2020,8,8,4,13,3,35,57,4,2,12,3,30,53,1,4,14,3,33,58,10,4,9,1,25,53,3,4,16,4,35,57
11/09/2020,9,7,4,12,3,34,56,5,2,12,4,29,53,3,4,12,4,34,58,12,4,10,1,25,53,4,4,14,4,35,57
11/09/2020,10,10,4,12,4,33,55,8,2,13,5,29,52,6,4,12,4,34,59,12,2,9,1,26,54,6,4,14,5,35,57
11/09/2020,11,11,4,11,4,33,55,14,2,11,5,29,52,7,4,12,5,33,58,14,4,9,2,26,54,9,4,12,5,36,58
